2022-07-26 15:37:59.926 > INFO   springAppName_IS_UNDEFINED o.a.f.a.j.typeutils.TypeExtractor class org.apache.flink.streaming.api.functions.source.TimestampedFileInputSplit does not contain a setter for field modificationTime
2022-07-26 15:38:37.216 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Split Reader: Custom File Source -> Flat Map (1/1) (5de587b61e724fc1bcea7058159aabc9) switched from SCHEDULED to DEPLOYING.
2022-07-26 15:38:37.217 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Deploying Split Reader: Custom File Source -> Flat Map (1/1) (attempt #0) to 127.0.0.1
2022-07-26 15:38:37.219 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Keyed Aggregation -> Sink: Print to Std. Out (1/1) (ab3b385cd058b44d5af848fca96d69a3) switched from SCHEDULED to DEPLOYING.
2022-07-26 15:38:37.219 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Deploying Keyed Aggregation -> Sink: Print to Std. Out (1/1) (attempt #0) to 127.0.0.1
2022-07-26 15:38:37.234 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Received task Source: Custom File Source (1/1).
2022-07-26 15:38:37.234 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Source: Custom File Source (1/1) (56e7be85e923b57f9b8b13faabdaf4d4) switched from CREATED to DEPLOYING.
2022-07-26 15:38:37.235 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Creating FileSystem stream leak safety net for task Source: Custom File Source (1/1) (56e7be85e923b57f9b8b13faabdaf4d4) [DEPLOYING]
2022-07-26 15:38:37.238 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Loading JAR files for task Source: Custom File Source (1/1) (56e7be85e923b57f9b8b13faabdaf4d4) [DEPLOYING].
2022-07-26 15:38:37.238 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Registering task at network: Source: Custom File Source (1/1) (56e7be85e923b57f9b8b13faabdaf4d4) [DEPLOYING].
2022-07-26 15:38:37.239 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Received task Split Reader: Custom File Source -> Flat Map (1/1).
2022-07-26 15:38:37.240 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Split Reader: Custom File Source -> Flat Map (1/1) (5de587b61e724fc1bcea7058159aabc9) switched from CREATED to DEPLOYING.
2022-07-26 15:38:37.240 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Creating FileSystem stream leak safety net for task Split Reader: Custom File Source -> Flat Map (1/1) (5de587b61e724fc1bcea7058159aabc9) [DEPLOYING]
2022-07-26 15:38:37.240 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Loading JAR files for task Split Reader: Custom File Source -> Flat Map (1/1) (5de587b61e724fc1bcea7058159aabc9) [DEPLOYING].
2022-07-26 15:38:37.242 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Received task Keyed Aggregation -> Sink: Print to Std. Out (1/1).
2022-07-26 15:38:37.242 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Registering task at network: Split Reader: Custom File Source -> Flat Map (1/1) (5de587b61e724fc1bcea7058159aabc9) [DEPLOYING].
2022-07-26 15:38:37.242 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Keyed Aggregation -> Sink: Print to Std. Out (1/1) (ab3b385cd058b44d5af848fca96d69a3) switched from CREATED to DEPLOYING.
2022-07-26 15:38:37.242 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Creating FileSystem stream leak safety net for task Keyed Aggregation -> Sink: Print to Std. Out (1/1) (ab3b385cd058b44d5af848fca96d69a3) [DEPLOYING]
2022-07-26 15:38:37.242 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Loading JAR files for task Keyed Aggregation -> Sink: Print to Std. Out (1/1) (ab3b385cd058b44d5af848fca96d69a3) [DEPLOYING].
2022-07-26 15:38:37.243 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Registering task at network: Keyed Aggregation -> Sink: Print to Std. Out (1/1) (ab3b385cd058b44d5af848fca96d69a3) [DEPLOYING].
2022-07-26 15:38:37.263 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Keyed Aggregation -> Sink: Print to Std. Out (1/1) (ab3b385cd058b44d5af848fca96d69a3) switched from DEPLOYING to RUNNING.
2022-07-26 15:38:37.264 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Keyed Aggregation -> Sink: Print to Std. Out (1/1) (ab3b385cd058b44d5af848fca96d69a3) switched from DEPLOYING to RUNNING.
2022-07-26 15:38:37.267 > INFO   springAppName_IS_UNDEFINED o.a.f.s.runtime.tasks.StreamTask No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2022-07-26 15:38:37.270 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Split Reader: Custom File Source -> Flat Map (1/1) (5de587b61e724fc1bcea7058159aabc9) switched from DEPLOYING to RUNNING.
2022-07-26 15:38:37.270 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Source: Custom File Source (1/1) (56e7be85e923b57f9b8b13faabdaf4d4) switched from DEPLOYING to RUNNING.
2022-07-26 15:38:37.270 > INFO   springAppName_IS_UNDEFINED o.a.f.s.runtime.tasks.StreamTask No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2022-07-26 15:38:37.270 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Source: Custom File Source (1/1) (56e7be85e923b57f9b8b13faabdaf4d4) switched from DEPLOYING to RUNNING.
2022-07-26 15:38:37.270 > INFO   springAppName_IS_UNDEFINED o.a.f.s.runtime.tasks.StreamTask No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2022-07-26 15:38:37.271 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Split Reader: Custom File Source -> Flat Map (1/1) (5de587b61e724fc1bcea7058159aabc9) switched from DEPLOYING to RUNNING.
2022-07-26 15:38:37.318 > INFO   springAppName_IS_UNDEFINED o.a.f.s.a.f.s.ContinuousFileMonitoringFunction No state to restore for the ContinuousFileMonitoringFunction.
2022-07-26 15:38:37.318 > INFO   springAppName_IS_UNDEFINED o.a.f.s.a.f.s.ContinuousFileReaderOperator No state to restore for the ContinuousFileReaderOperator (taskIdx=0).
2022-07-26 15:38:37.326 > INFO   springAppName_IS_UNDEFINED org.apache.flink.core.fs.FileSystem Hadoop is not in the classpath/dependencies. The extended set of supported File Systems via Hadoop is not available.
2022-07-26 15:38:37.334 > INFO   springAppName_IS_UNDEFINED o.a.f.r.s.h.HeapKeyedStateBackend Initializing heap keyed state backend with stream factory.
2022-07-26 15:38:37.337 > INFO   springAppName_IS_UNDEFINED o.a.f.s.a.f.s.ContinuousFileMonitoringFunction Forwarding split: [0] file:/D:/work/workspace/work_workspace/autoimpactanalysis/src/main/resources/data.txt mod@ 1658108489187 : 0 + 23
2022-07-26 15:38:37.533 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Source: Custom File Source (1/1) (56e7be85e923b57f9b8b13faabdaf4d4) switched from RUNNING to FINISHED.
2022-07-26 15:38:37.533 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Freeing task resources for Source: Custom File Source (1/1) (56e7be85e923b57f9b8b13faabdaf4d4).
2022-07-26 15:38:37.534 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Ensuring all FileSystem streams are closed for task Source: Custom File Source (1/1) (56e7be85e923b57f9b8b13faabdaf4d4) [FINISHED]
2022-07-26 15:38:37.535 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Un-registering task and sending final execution state FINISHED to JobManager for task Source: Custom File Source 56e7be85e923b57f9b8b13faabdaf4d4.
2022-07-26 15:38:37.539 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Source: Custom File Source (1/1) (56e7be85e923b57f9b8b13faabdaf4d4) switched from RUNNING to FINISHED.
2022-07-26 15:38:37.560 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Split Reader: Custom File Source -> Flat Map (1/1) (5de587b61e724fc1bcea7058159aabc9) switched from RUNNING to FINISHED.
2022-07-26 15:38:37.561 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Freeing task resources for Split Reader: Custom File Source -> Flat Map (1/1) (5de587b61e724fc1bcea7058159aabc9).
2022-07-26 15:38:37.561 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Ensuring all FileSystem streams are closed for task Split Reader: Custom File Source -> Flat Map (1/1) (5de587b61e724fc1bcea7058159aabc9) [FINISHED]
2022-07-26 15:38:37.561 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Un-registering task and sending final execution state FINISHED to JobManager for task Split Reader: Custom File Source -> Flat Map 5de587b61e724fc1bcea7058159aabc9.
2022-07-26 15:38:37.562 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Keyed Aggregation -> Sink: Print to Std. Out (1/1) (ab3b385cd058b44d5af848fca96d69a3) switched from RUNNING to FINISHED.
2022-07-26 15:38:37.562 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Freeing task resources for Keyed Aggregation -> Sink: Print to Std. Out (1/1) (ab3b385cd058b44d5af848fca96d69a3).
2022-07-26 15:38:37.562 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Split Reader: Custom File Source -> Flat Map (1/1) (5de587b61e724fc1bcea7058159aabc9) switched from RUNNING to FINISHED.
2022-07-26 15:38:37.562 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Ensuring all FileSystem streams are closed for task Keyed Aggregation -> Sink: Print to Std. Out (1/1) (ab3b385cd058b44d5af848fca96d69a3) [FINISHED]
2022-07-26 15:38:37.562 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Un-registering task and sending final execution state FINISHED to JobManager for task Keyed Aggregation -> Sink: Print to Std. Out ab3b385cd058b44d5af848fca96d69a3.
2022-07-26 15:38:37.564 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Keyed Aggregation -> Sink: Print to Std. Out (1/1) (ab3b385cd058b44d5af848fca96d69a3) switched from RUNNING to FINISHED.
2022-07-26 15:38:37.564 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Job Socket Window Count (520b5d0265583c603aa3beeba06c570a) switched from state RUNNING to FINISHED.
2022-07-26 15:38:37.564 > INFO   springAppName_IS_UNDEFINED o.a.f.r.c.CheckpointCoordinator Stopping checkpoint coordinator for job 520b5d0265583c603aa3beeba06c570a.
2022-07-26 15:38:37.564 > INFO   springAppName_IS_UNDEFINED o.a.f.r.c.StandaloneCompletedCheckpointStore Shutting down
2022-07-26 15:38:37.572 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.StandaloneDispatcher Job 520b5d0265583c603aa3beeba06c570a reached globally terminal state FINISHED.
2022-07-26 15:38:37.572 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Shutting down Flink Mini Cluster
2022-07-26 15:38:37.572 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.DispatcherRestEndpoint Shutting down rest endpoint.
2022-07-26 15:38:37.574 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster Stopping the JobMaster for job Socket Window Count(520b5d0265583c603aa3beeba06c570a).
2022-07-26 15:38:37.574 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.StandaloneDispatcher Stopping dispatcher akka://flink/user/dispatcher5e8bdd87-0b95-4c5a-9f19-92b84369f6e9.
2022-07-26 15:38:37.574 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Stopping TaskExecutor akka://flink/user/taskmanager_0.
2022-07-26 15:38:37.575 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.StandaloneDispatcher Stopping all currently running jobs of dispatcher akka://flink/user/dispatcher5e8bdd87-0b95-4c5a-9f19-92b84369f6e9.
2022-07-26 15:38:37.575 > INFO   springAppName_IS_UNDEFINED o.a.f.r.s.TaskExecutorLocalStateStoresManager Shutting down TaskExecutorLocalStateStoresManager.
2022-07-26 15:38:37.575 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster Close ResourceManager connection 756ad714681efc97aa6ad894b940f4c8: JobManager is shutting down..
2022-07-26 15:38:37.577 > INFO   springAppName_IS_UNDEFINED o.a.f.r.jobmaster.slotpool.SlotPool Suspending SlotPool.
2022-07-26 15:38:37.578 > INFO   springAppName_IS_UNDEFINED o.a.f.r.jobmaster.slotpool.SlotPool Stopping SlotPool.
2022-07-26 15:38:37.586 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.StandaloneResourceManager Disconnect job manager 9570e7a3949b6a45702931eefd7e4535@akka://flink/user/jobmanager_1 for job 520b5d0265583c603aa3beeba06c570a from the resource manager.
2022-07-26 15:38:37.586 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor JobManager for job 520b5d0265583c603aa3beeba06c570a with leader id 9570e7a3949b6a45702931eefd7e4535 lost leadership.
2022-07-26 15:38:37.590 > INFO   springAppName_IS_UNDEFINED o.a.f.r.io.disk.iomanager.IOManager I/O manager removed spill file directory C:\Users\Mechrevo\AppData\Local\Temp\flink-io-b5a54793-f3b3-47d5-bf8c-a2e6e1df2c69
2022-07-26 15:38:37.590 > INFO   springAppName_IS_UNDEFINED o.a.f.r.i.n.NetworkEnvironment Shutting down the network environment and its components.
2022-07-26 15:38:37.591 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.DispatcherRestEndpoint Removing cache directory C:\Users\Mechrevo\AppData\Local\Temp\flink-web-ui
2022-07-26 15:38:37.591 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.h.l.b.StackTraceSampleCoordinator Shutting down stack trace sample coordinator.
2022-07-26 15:38:37.595 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.StandaloneDispatcher Stopped dispatcher akka://flink/user/dispatcher5e8bdd87-0b95-4c5a-9f19-92b84369f6e9.
2022-07-26 15:38:37.596 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.slotmanager.SlotManager Closing the SlotManager.
2022-07-26 15:38:37.596 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.slotmanager.SlotManager Suspending the SlotManager.
2022-07-26 15:38:37.596 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.slotmanager.SlotManager Unregister TaskManager a2c29b914950d6b7361d23ad08ebdf7a from the SlotManager.
2022-07-26 15:38:37.604 > INFO   springAppName_IS_UNDEFINED o.a.f.r.t.JobLeaderService Stop job leader service.
2022-07-26 15:38:37.605 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Stopped TaskExecutor akka://flink/user/taskmanager_0.
2022-07-26 15:38:37.609 > INFO   springAppName_IS_UNDEFINED o.a.f.r.rpc.akka.AkkaRpcService Stopping Akka RPC service.
2022-07-26 15:38:37.635 > INFO   springAppName_IS_UNDEFINED o.a.f.r.blob.PermanentBlobCache Shutting down BLOB cache
2022-07-26 15:38:37.636 > INFO   springAppName_IS_UNDEFINED o.a.f.r.blob.TransientBlobCache Shutting down BLOB cache
2022-07-26 15:38:37.638 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.blob.BlobServer Stopped BLOB server at 0.0.0.0:49421
2022-07-26 15:38:37.639 > INFO   springAppName_IS_UNDEFINED o.a.f.r.rpc.akka.AkkaRpcService Stopped Akka RPC service.
2022-07-26 15:42:31.783 > INFO   springAppName_IS_UNDEFINED o.a.f.a.j.typeutils.TypeExtractor class org.apache.flink.streaming.api.functions.source.TimestampedFileInputSplit does not contain a setter for field modificationTime
2022-07-26 15:42:31.786 > INFO   springAppName_IS_UNDEFINED o.a.f.a.j.typeutils.TypeExtractor Class class org.apache.flink.streaming.api.functions.source.TimestampedFileInputSplit cannot be used as a POJO type because not all fields are valid POJO fields, and must be processed as GenericType. Please read the Flink documentation on "Data Types & Serialization" for details of the effect on performance.
2022-07-26 15:42:31.993 > INFO   springAppName_IS_UNDEFINED o.a.f.s.a.e.LocalStreamEnvironment Running job on local embedded Flink mini cluster
2022-07-26 15:42:32.001 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Starting Flink Mini Cluster
2022-07-26 15:42:32.200 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Starting Metrics Registry
2022-07-26 15:42:32.213 > INFO   springAppName_IS_UNDEFINED o.a.f.r.metrics.MetricRegistryImpl No metrics reporter configured, no metrics will be exposed/reported.
2022-07-26 15:42:32.213 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Starting RPC Service(s)
2022-07-26 15:42:32.559 > INFO   springAppName_IS_UNDEFINED akka.event.slf4j.Slf4jLogger Slf4jLogger started
2022-07-26 15:42:32.578 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Starting high-availability services
2022-07-26 15:42:33.423 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.blob.BlobServer Created BLOB server storage directory C:\Users\Mechrevo\AppData\Local\Temp\blobStore-3fc921a1-fb4f-41ac-9fee-f20f237b9762
2022-07-26 15:42:33.431 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.blob.BlobServer Started BLOB server at 0.0.0.0:49575 - max concurrent requests: 50 - max backlog: 1000
2022-07-26 15:42:33.432 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Starting ResourceManger
2022-07-26 15:42:33.468 > INFO   springAppName_IS_UNDEFINED o.a.f.r.rpc.akka.AkkaRpcService Starting RPC endpoint for org.apache.flink.runtime.resourcemanager.StandaloneResourceManager at akka://flink/user/resourcemanager_cd3963f1-c394-4897-8c5c-2b9f8207aad3 .
2022-07-26 15:42:33.487 > INFO   springAppName_IS_UNDEFINED o.a.f.r.h.n.e.EmbeddedLeaderService Proposing leadership to contender org.apache.flink.runtime.resourcemanager.StandaloneResourceManager@51850751 @ akka://flink/user/resourcemanager_cd3963f1-c394-4897-8c5c-2b9f8207aad3
2022-07-26 15:42:33.490 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.StandaloneResourceManager ResourceManager akka://flink/user/resourcemanager_cd3963f1-c394-4897-8c5c-2b9f8207aad3 was granted leadership with fencing token 9576889b92818c46db21d01a1cb3498b
2022-07-26 15:42:33.490 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.slotmanager.SlotManager Starting the SlotManager.
2022-07-26 15:42:33.491 > INFO   springAppName_IS_UNDEFINED o.a.f.r.h.n.e.EmbeddedLeaderService Received confirmation of leadership for leader akka://flink/user/resourcemanager_cd3963f1-c394-4897-8c5c-2b9f8207aad3 , session=db21d01a-1cb3-498b-9576-889b92818c46
2022-07-26 15:42:33.502 > INFO   springAppName_IS_UNDEFINED o.a.f.r.blob.PermanentBlobCache Created BLOB cache storage directory C:\Users\Mechrevo\AppData\Local\Temp\blobStore-2918c094-4f5b-4225-a9fd-afcd56efa8e3
2022-07-26 15:42:33.503 > INFO   springAppName_IS_UNDEFINED o.a.f.r.blob.TransientBlobCache Created BLOB cache storage directory C:\Users\Mechrevo\AppData\Local\Temp\blobStore-e87ced83-e1a6-4025-b7e1-17402a5ddf37
2022-07-26 15:42:33.504 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Starting 1 TaskManger(s)
2022-07-26 15:42:33.507 > INFO   springAppName_IS_UNDEFINED o.a.f.r.t.TaskManagerRunner Starting TaskManager with ResourceID: 361054aa-00dd-427a-8bd1-6b0053a6634f
2022-07-26 15:42:33.557 > INFO   springAppName_IS_UNDEFINED o.a.f.r.t.TaskManagerServices Temporary file directory 'C:\Users\Mechrevo\AppData\Local\Temp': total 340 GB, usable 263 GB (77.35% usable)
2022-07-26 15:42:33.744 > INFO   springAppName_IS_UNDEFINED o.a.f.r.i.n.b.NetworkBufferPool Allocated 401 MB for network buffer pool (number of memory segments: 12839, bytes per segment: 32768).
2022-07-26 15:42:33.749 > INFO   springAppName_IS_UNDEFINED o.a.f.r.query.QueryableStateUtils Could not load Queryable State Client Proxy. Probable reason: flink-queryable-state-runtime is not in the classpath. To enable Queryable State, please move the flink-queryable-state-runtime jar from the opt to the lib folder.
2022-07-26 15:42:33.750 > INFO   springAppName_IS_UNDEFINED o.a.f.r.query.QueryableStateUtils Could not load Queryable State Server. Probable reason: flink-queryable-state-runtime is not in the classpath. To enable Queryable State, please move the flink-queryable-state-runtime jar from the opt to the lib folder.
2022-07-26 15:42:33.751 > INFO   springAppName_IS_UNDEFINED o.a.f.r.i.n.NetworkEnvironment Starting the network environment and its components.
2022-07-26 15:42:33.752 > WARN   springAppName_IS_UNDEFINED o.a.f.r.t.TaskManagerLocation No hostname could be resolved for the IP address 127.0.0.1, using IP address as host name. Local input split assignment (such as for HDFS files) may be impacted.
2022-07-26 15:42:33.753 > INFO   springAppName_IS_UNDEFINED o.a.f.r.t.TaskManagerServices Limiting managed memory to 0.7 of the currently free heap space (2523 MB), memory will be allocated lazily.
2022-07-26 15:42:33.758 > INFO   springAppName_IS_UNDEFINED o.a.f.r.io.disk.iomanager.IOManager I/O manager uses directory C:\Users\Mechrevo\AppData\Local\Temp\flink-io-f7ace65f-1bb6-42b7-b728-f605237e855a for spill files.
2022-07-26 15:42:33.811 > INFO   springAppName_IS_UNDEFINED o.a.f.r.t.TaskManagerConfiguration Messages have a max timeout of 10000 ms
2022-07-26 15:42:33.818 > INFO   springAppName_IS_UNDEFINED o.a.f.r.rpc.akka.AkkaRpcService Starting RPC endpoint for org.apache.flink.runtime.taskexecutor.TaskExecutor at akka://flink/user/taskmanager_0 .
2022-07-26 15:42:33.826 > INFO   springAppName_IS_UNDEFINED o.a.f.r.t.JobLeaderService Start job leader service.
2022-07-26 15:42:33.827 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Connecting to ResourceManager akka://flink/user/resourcemanager_cd3963f1-c394-4897-8c5c-2b9f8207aad3(9576889b92818c46db21d01a1cb3498b).
2022-07-26 15:42:33.827 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.filecache.FileCache User file cache uses directory C:\Users\Mechrevo\AppData\Local\Temp\flink-dist-cache-b5dae977-8205-4214-a351-bc2f623266de
2022-07-26 15:42:33.828 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Starting dispatcher rest endpoint.
2022-07-26 15:42:33.848 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Resolved ResourceManager address, beginning registration
2022-07-26 15:42:33.848 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Registration at ResourceManager attempt 1 (timeout=100ms)
2022-07-26 15:42:33.853 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.StandaloneResourceManager Registering TaskManager with ResourceID 361054aa-00dd-427a-8bd1-6b0053a6634f (akka://flink/user/taskmanager_0) at ResourceManager
2022-07-26 15:42:33.855 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Successful registration at resource manager akka://flink/user/resourcemanager_cd3963f1-c394-4897-8c5c-2b9f8207aad3 under registration id ff912da015ee9ab32599831f2c24c425.
2022-07-26 15:42:33.857 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.slotmanager.SlotManager Registering TaskManager 361054aa-00dd-427a-8bd1-6b0053a6634f under ff912da015ee9ab32599831f2c24c425 at the SlotManager.
2022-07-26 15:42:33.871 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.DispatcherRestEndpoint Starting rest endpoint.
2022-07-26 15:42:34.117 > WARN   springAppName_IS_UNDEFINED o.a.f.r.webmonitor.WebMonitorUtils Log file environment variable 'log.file' is not set.
2022-07-26 15:42:34.117 > WARN   springAppName_IS_UNDEFINED o.a.f.r.webmonitor.WebMonitorUtils JobManager log files are unavailable in the web dashboard. Log file location not found in environment variable 'log.file' or configuration key 'Key: 'web.log.path' , default: null (deprecated keys: [jobmanager.web.log.path])'.
2022-07-26 15:42:35.900 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.DispatcherRestEndpoint Rest endpoint listening at localhost:49626
2022-07-26 15:42:35.900 > INFO   springAppName_IS_UNDEFINED o.a.f.r.h.n.e.EmbeddedLeaderService Proposing leadership to contender org.apache.flink.runtime.dispatcher.DispatcherRestEndpoint@392a04e7 @ http://localhost:49626
2022-07-26 15:42:35.900 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.DispatcherRestEndpoint Web frontend listening at http://localhost:49626.
2022-07-26 15:42:35.901 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Starting job dispatcher(s) for JobManger
2022-07-26 15:42:35.901 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.DispatcherRestEndpoint http://localhost:49626 was granted leadership with leaderSessionID=756f0537-23df-4bb7-b0d9-7a224799f573
2022-07-26 15:42:35.901 > INFO   springAppName_IS_UNDEFINED o.a.f.r.h.n.e.EmbeddedLeaderService Received confirmation of leadership for leader http://localhost:49626 , session=756f0537-23df-4bb7-b0d9-7a224799f573
2022-07-26 15:42:35.907 > INFO   springAppName_IS_UNDEFINED o.a.f.r.rpc.akka.AkkaRpcService Starting RPC endpoint for org.apache.flink.runtime.dispatcher.StandaloneDispatcher at akka://flink/user/dispatchere4570eef-afd4-4107-8eec-f2de33e96701 .
2022-07-26 15:42:35.916 > INFO   springAppName_IS_UNDEFINED o.a.f.r.h.n.e.EmbeddedLeaderService Proposing leadership to contender org.apache.flink.runtime.dispatcher.StandaloneDispatcher@2dbd803f @ akka://flink/user/dispatchere4570eef-afd4-4107-8eec-f2de33e96701
2022-07-26 15:42:35.917 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Flink Mini Cluster started successfully
2022-07-26 15:42:35.917 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.StandaloneDispatcher Dispatcher akka://flink/user/dispatchere4570eef-afd4-4107-8eec-f2de33e96701 was granted leadership with fencing token 924995de-7451-4802-a727-74e0e2b76a5d
2022-07-26 15:42:35.919 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.StandaloneDispatcher Recovering all persisted jobs.
2022-07-26 15:42:35.920 > INFO   springAppName_IS_UNDEFINED o.a.f.r.h.n.e.EmbeddedLeaderService Received confirmation of leadership for leader akka://flink/user/dispatchere4570eef-afd4-4107-8eec-f2de33e96701 , session=924995de-7451-4802-a727-74e0e2b76a5d
2022-07-26 15:42:35.927 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.StandaloneDispatcher Submitting job 8fcb6486ee22f0f53b54fa451251b665 (Socket Window Count).
