2022-07-27 10:01:32.606 > INFO   springAppName_IS_UNDEFINED o.a.f.a.j.typeutils.TypeExtractor class org.apache.flink.streaming.api.functions.source.TimestampedFileInputSplit does not contain a setter for field modificationTime
2022-07-27 10:01:37.088 > INFO   springAppName_IS_UNDEFINED org.apache.flink.core.fs.FileSystem Hadoop is not in the classpath/dependencies. The extended set of supported File Systems via Hadoop is not available.
2022-07-27 10:01:37.097 > INFO   springAppName_IS_UNDEFINED o.a.f.r.s.h.HeapKeyedStateBackend Initializing heap keyed state backend with stream factory.
2022-07-27 10:01:37.097 > INFO   springAppName_IS_UNDEFINED o.a.f.s.a.f.s.ContinuousFileMonitoringFunction Forwarding split: [0] file:/D:/work/workspace/work_workspace/autoimpactanalysis/src/main/resources/data.txt mod@ 1658108489187 : 0 + 23
2022-07-27 10:01:37.303 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Source: Custom File Source (1/1) (d11bd9f368b57310215e2fa2f4c0ce70) switched from RUNNING to FINISHED.
2022-07-27 10:01:37.303 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Freeing task resources for Source: Custom File Source (1/1) (d11bd9f368b57310215e2fa2f4c0ce70).
2022-07-27 10:01:37.303 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Ensuring all FileSystem streams are closed for task Source: Custom File Source (1/1) (d11bd9f368b57310215e2fa2f4c0ce70) [FINISHED]
2022-07-27 10:01:37.304 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Un-registering task and sending final execution state FINISHED to JobManager for task Source: Custom File Source d11bd9f368b57310215e2fa2f4c0ce70.
2022-07-27 10:01:37.309 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Source: Custom File Source (1/1) (d11bd9f368b57310215e2fa2f4c0ce70) switched from RUNNING to FINISHED.
2022-07-27 10:01:37.352 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Split Reader: Custom File Source -> Flat Map (1/1) (fb15bc930ae004024d39dbc0bb5d18f3) switched from RUNNING to FINISHED.
2022-07-27 10:01:37.352 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Freeing task resources for Split Reader: Custom File Source -> Flat Map (1/1) (fb15bc930ae004024d39dbc0bb5d18f3).
2022-07-27 10:01:37.353 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Ensuring all FileSystem streams are closed for task Split Reader: Custom File Source -> Flat Map (1/1) (fb15bc930ae004024d39dbc0bb5d18f3) [FINISHED]
2022-07-27 10:01:37.353 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Un-registering task and sending final execution state FINISHED to JobManager for task Split Reader: Custom File Source -> Flat Map fb15bc930ae004024d39dbc0bb5d18f3.
2022-07-27 10:01:37.354 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Split Reader: Custom File Source -> Flat Map (1/1) (fb15bc930ae004024d39dbc0bb5d18f3) switched from RUNNING to FINISHED.
2022-07-27 10:01:37.355 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Window(SlidingProcessingTimeWindows(5000, 3000), ProcessingTimeTrigger, SumAggregator, PassThroughWindowFunction) -> Sink: Print to Std. Out (1/1) (1fc4da42056beac7d62d81a2fd4b2f33) switched from RUNNING to FINISHED.
2022-07-27 10:01:37.355 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Freeing task resources for Window(SlidingProcessingTimeWindows(5000, 3000), ProcessingTimeTrigger, SumAggregator, PassThroughWindowFunction) -> Sink: Print to Std. Out (1/1) (1fc4da42056beac7d62d81a2fd4b2f33).
2022-07-27 10:01:37.355 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.taskmanager.Task Ensuring all FileSystem streams are closed for task Window(SlidingProcessingTimeWindows(5000, 3000), ProcessingTimeTrigger, SumAggregator, PassThroughWindowFunction) -> Sink: Print to Std. Out (1/1) (1fc4da42056beac7d62d81a2fd4b2f33) [FINISHED]
2022-07-27 10:01:37.356 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Un-registering task and sending final execution state FINISHED to JobManager for task Window(SlidingProcessingTimeWindows(5000, 3000), ProcessingTimeTrigger, SumAggregator, PassThroughWindowFunction) -> Sink: Print to Std. Out 1fc4da42056beac7d62d81a2fd4b2f33.
2022-07-27 10:01:37.357 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Window(SlidingProcessingTimeWindows(5000, 3000), ProcessingTimeTrigger, SumAggregator, PassThroughWindowFunction) -> Sink: Print to Std. Out (1/1) (1fc4da42056beac7d62d81a2fd4b2f33) switched from RUNNING to FINISHED.
2022-07-27 10:01:37.357 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Job Socket Window Count (7dde3ebf66b3286ce857588cdf810e72) switched from state RUNNING to FINISHED.
2022-07-27 10:01:37.358 > INFO   springAppName_IS_UNDEFINED o.a.f.r.c.CheckpointCoordinator Stopping checkpoint coordinator for job 7dde3ebf66b3286ce857588cdf810e72.
2022-07-27 10:01:37.358 > INFO   springAppName_IS_UNDEFINED o.a.f.r.c.StandaloneCompletedCheckpointStore Shutting down
2022-07-27 10:01:37.365 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.StandaloneDispatcher Job 7dde3ebf66b3286ce857588cdf810e72 reached globally terminal state FINISHED.
2022-07-27 10:01:37.365 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Shutting down Flink Mini Cluster
2022-07-27 10:01:37.365 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.DispatcherRestEndpoint Shutting down rest endpoint.
2022-07-27 10:01:37.367 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster Stopping the JobMaster for job Socket Window Count(7dde3ebf66b3286ce857588cdf810e72).
2022-07-27 10:01:37.367 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Stopping TaskExecutor akka://flink/user/taskmanager_0.
2022-07-27 10:01:37.367 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.StandaloneDispatcher Stopping dispatcher akka://flink/user/dispatcher13c78d9b-cc91-4c1f-910e-a07c6fd7839b.
2022-07-27 10:01:37.367 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.StandaloneDispatcher Stopping all currently running jobs of dispatcher akka://flink/user/dispatcher13c78d9b-cc91-4c1f-910e-a07c6fd7839b.
2022-07-27 10:01:37.368 > INFO   springAppName_IS_UNDEFINED o.a.f.r.s.TaskExecutorLocalStateStoresManager Shutting down TaskExecutorLocalStateStoresManager.
2022-07-27 10:01:37.368 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster Close ResourceManager connection e7f28fabf4c4b6adb8ce1c73fd438d69: JobManager is shutting down..
2022-07-27 10:01:37.369 > INFO   springAppName_IS_UNDEFINED o.a.f.r.jobmaster.slotpool.SlotPool Suspending SlotPool.
2022-07-27 10:01:37.370 > INFO   springAppName_IS_UNDEFINED o.a.f.r.jobmaster.slotpool.SlotPool Stopping SlotPool.
2022-07-27 10:01:37.378 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.DispatcherRestEndpoint Removing cache directory C:\Users\Mechrevo\AppData\Local\Temp\flink-web-ui
2022-07-27 10:01:37.379 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.StandaloneResourceManager Disconnect job manager a13a87adef5949f0e3fc247e37e74baa@akka://flink/user/jobmanager_1 for job 7dde3ebf66b3286ce857588cdf810e72 from the resource manager.
2022-07-27 10:01:37.379 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.slotmanager.SlotManager Closing the SlotManager.
2022-07-27 10:01:37.379 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.slotmanager.SlotManager Suspending the SlotManager.
2022-07-27 10:01:37.379 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor JobManager for job 7dde3ebf66b3286ce857588cdf810e72 with leader id a13a87adef5949f0e3fc247e37e74baa lost leadership.
2022-07-27 10:01:37.380 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.slotmanager.SlotManager Unregister TaskManager d8ca2b226f2007d032630ad4ddf1285f from the SlotManager.
2022-07-27 10:01:37.381 > INFO   springAppName_IS_UNDEFINED o.a.f.r.io.disk.iomanager.IOManager I/O manager removed spill file directory C:\Users\Mechrevo\AppData\Local\Temp\flink-io-70660284-ae9a-41c9-8c17-46e5796d1150
2022-07-27 10:01:37.381 > INFO   springAppName_IS_UNDEFINED o.a.f.r.i.n.NetworkEnvironment Shutting down the network environment and its components.
2022-07-27 10:01:37.382 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.h.l.b.StackTraceSampleCoordinator Shutting down stack trace sample coordinator.
2022-07-27 10:01:37.384 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.StandaloneDispatcher Stopped dispatcher akka://flink/user/dispatcher13c78d9b-cc91-4c1f-910e-a07c6fd7839b.
2022-07-27 10:01:37.392 > INFO   springAppName_IS_UNDEFINED o.a.f.r.t.JobLeaderService Stop job leader service.
2022-07-27 10:01:37.394 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Stopped TaskExecutor akka://flink/user/taskmanager_0.
2022-07-27 10:01:37.398 > INFO   springAppName_IS_UNDEFINED o.a.f.r.rpc.akka.AkkaRpcService Stopping Akka RPC service.
2022-07-27 10:01:37.415 > INFO   springAppName_IS_UNDEFINED o.a.f.r.blob.PermanentBlobCache Shutting down BLOB cache
2022-07-27 10:01:37.417 > INFO   springAppName_IS_UNDEFINED o.a.f.r.blob.TransientBlobCache Shutting down BLOB cache
2022-07-27 10:01:37.420 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.blob.BlobServer Stopped BLOB server at 0.0.0.0:51171
2022-07-27 10:01:37.421 > INFO   springAppName_IS_UNDEFINED o.a.f.r.rpc.akka.AkkaRpcService Stopped Akka RPC service.
2022-07-27 10:10:29.434 > INFO   springAppName_IS_UNDEFINED o.a.f.a.j.typeutils.TypeExtractor class org.apache.flink.streaming.api.functions.source.TimestampedFileInputSplit does not contain a setter for field modificationTime
2022-07-27 10:10:29.438 > INFO   springAppName_IS_UNDEFINED o.a.f.a.j.typeutils.TypeExtractor Class class org.apache.flink.streaming.api.functions.source.TimestampedFileInputSplit cannot be used as a POJO type because not all fields are valid POJO fields, and must be processed as GenericType. Please read the Flink documentation on "Data Types & Serialization" for details of the effect on performance.
2022-07-27 10:10:29.661 > INFO   springAppName_IS_UNDEFINED o.a.f.s.a.e.LocalStreamEnvironment Running job on local embedded Flink mini cluster
2022-07-27 10:10:29.670 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Starting Flink Mini Cluster
2022-07-27 10:10:29.865 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Starting Metrics Registry
2022-07-27 10:10:29.879 > INFO   springAppName_IS_UNDEFINED o.a.f.r.metrics.MetricRegistryImpl No metrics reporter configured, no metrics will be exposed/reported.
2022-07-27 10:10:29.879 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Starting RPC Service(s)
2022-07-27 10:10:30.229 > INFO   springAppName_IS_UNDEFINED akka.event.slf4j.Slf4jLogger Slf4jLogger started
2022-07-27 10:10:30.245 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Starting high-availability services
2022-07-27 10:10:31.093 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.blob.BlobServer Created BLOB server storage directory C:\Users\Mechrevo\AppData\Local\Temp\blobStore-881e33c3-a77c-4abc-8f73-f468a093d47c
2022-07-27 10:10:31.101 > INFO   springAppName_IS_UNDEFINED o.a.flink.runtime.blob.BlobServer Started BLOB server at 0.0.0.0:51373 - max concurrent requests: 50 - max backlog: 1000
2022-07-27 10:10:31.102 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Starting ResourceManger
2022-07-27 10:10:31.140 > INFO   springAppName_IS_UNDEFINED o.a.f.r.rpc.akka.AkkaRpcService Starting RPC endpoint for org.apache.flink.runtime.resourcemanager.StandaloneResourceManager at akka://flink/user/resourcemanager_82b847b4-10d4-4c37-9d70-8de469b2bd8d .
2022-07-27 10:10:31.161 > INFO   springAppName_IS_UNDEFINED o.a.f.r.h.n.e.EmbeddedLeaderService Proposing leadership to contender org.apache.flink.runtime.resourcemanager.StandaloneResourceManager@51850751 @ akka://flink/user/resourcemanager_82b847b4-10d4-4c37-9d70-8de469b2bd8d
2022-07-27 10:10:31.164 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.StandaloneResourceManager ResourceManager akka://flink/user/resourcemanager_82b847b4-10d4-4c37-9d70-8de469b2bd8d was granted leadership with fencing token 9006d2f247ea5426c10c2d00545c451c
2022-07-27 10:10:31.164 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.slotmanager.SlotManager Starting the SlotManager.
2022-07-27 10:10:31.165 > INFO   springAppName_IS_UNDEFINED o.a.f.r.h.n.e.EmbeddedLeaderService Received confirmation of leadership for leader akka://flink/user/resourcemanager_82b847b4-10d4-4c37-9d70-8de469b2bd8d , session=c10c2d00-545c-451c-9006-d2f247ea5426
2022-07-27 10:10:31.175 > INFO   springAppName_IS_UNDEFINED o.a.f.r.blob.PermanentBlobCache Created BLOB cache storage directory C:\Users\Mechrevo\AppData\Local\Temp\blobStore-28a0bc56-de59-4e3d-9941-f1122d7dea03
2022-07-27 10:10:31.177 > INFO   springAppName_IS_UNDEFINED o.a.f.r.blob.TransientBlobCache Created BLOB cache storage directory C:\Users\Mechrevo\AppData\Local\Temp\blobStore-ac5275d9-0000-4bf7-98c8-6646962220c7
2022-07-27 10:10:31.177 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Starting 1 TaskManger(s)
2022-07-27 10:10:31.181 > INFO   springAppName_IS_UNDEFINED o.a.f.r.t.TaskManagerRunner Starting TaskManager with ResourceID: 8df9f225-513d-449a-bc8a-f5addb077b9d
2022-07-27 10:10:31.231 > INFO   springAppName_IS_UNDEFINED o.a.f.r.t.TaskManagerServices Temporary file directory 'C:\Users\Mechrevo\AppData\Local\Temp': total 340 GB, usable 263 GB (77.35% usable)
2022-07-27 10:10:31.412 > INFO   springAppName_IS_UNDEFINED o.a.f.r.i.n.b.NetworkBufferPool Allocated 401 MB for network buffer pool (number of memory segments: 12839, bytes per segment: 32768).
2022-07-27 10:10:31.417 > INFO   springAppName_IS_UNDEFINED o.a.f.r.query.QueryableStateUtils Could not load Queryable State Client Proxy. Probable reason: flink-queryable-state-runtime is not in the classpath. To enable Queryable State, please move the flink-queryable-state-runtime jar from the opt to the lib folder.
2022-07-27 10:10:31.418 > INFO   springAppName_IS_UNDEFINED o.a.f.r.query.QueryableStateUtils Could not load Queryable State Server. Probable reason: flink-queryable-state-runtime is not in the classpath. To enable Queryable State, please move the flink-queryable-state-runtime jar from the opt to the lib folder.
2022-07-27 10:10:31.419 > INFO   springAppName_IS_UNDEFINED o.a.f.r.i.n.NetworkEnvironment Starting the network environment and its components.
2022-07-27 10:10:31.433 > WARN   springAppName_IS_UNDEFINED o.a.f.r.t.TaskManagerLocation No hostname could be resolved for the IP address 127.0.0.1, using IP address as host name. Local input split assignment (such as for HDFS files) may be impacted.
2022-07-27 10:10:31.434 > INFO   springAppName_IS_UNDEFINED o.a.f.r.t.TaskManagerServices Limiting managed memory to 0.7 of the currently free heap space (2523 MB), memory will be allocated lazily.
2022-07-27 10:10:31.439 > INFO   springAppName_IS_UNDEFINED o.a.f.r.io.disk.iomanager.IOManager I/O manager uses directory C:\Users\Mechrevo\AppData\Local\Temp\flink-io-3df19d13-c6f4-4e06-a172-464fdae58c75 for spill files.
2022-07-27 10:10:31.490 > INFO   springAppName_IS_UNDEFINED o.a.f.r.t.TaskManagerConfiguration Messages have a max timeout of 10000 ms
2022-07-27 10:10:31.499 > INFO   springAppName_IS_UNDEFINED o.a.f.r.rpc.akka.AkkaRpcService Starting RPC endpoint for org.apache.flink.runtime.taskexecutor.TaskExecutor at akka://flink/user/taskmanager_0 .
2022-07-27 10:10:31.505 > INFO   springAppName_IS_UNDEFINED o.a.f.r.t.JobLeaderService Start job leader service.
2022-07-27 10:10:31.506 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Connecting to ResourceManager akka://flink/user/resourcemanager_82b847b4-10d4-4c37-9d70-8de469b2bd8d(9006d2f247ea5426c10c2d00545c451c).
2022-07-27 10:10:31.506 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.filecache.FileCache User file cache uses directory C:\Users\Mechrevo\AppData\Local\Temp\flink-dist-cache-4f1075d0-fc4d-4613-88d7-93132b801c2a
2022-07-27 10:10:31.507 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Starting dispatcher rest endpoint.
2022-07-27 10:10:31.525 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Resolved ResourceManager address, beginning registration
2022-07-27 10:10:31.525 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Registration at ResourceManager attempt 1 (timeout=100ms)
2022-07-27 10:10:31.531 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.StandaloneResourceManager Registering TaskManager with ResourceID 8df9f225-513d-449a-bc8a-f5addb077b9d (akka://flink/user/taskmanager_0) at ResourceManager
2022-07-27 10:10:31.534 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Successful registration at resource manager akka://flink/user/resourcemanager_82b847b4-10d4-4c37-9d70-8de469b2bd8d under registration id e2119f47532619f63766bc459ac3f05d.
2022-07-27 10:10:31.535 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.slotmanager.SlotManager Registering TaskManager 8df9f225-513d-449a-bc8a-f5addb077b9d under e2119f47532619f63766bc459ac3f05d at the SlotManager.
2022-07-27 10:10:31.547 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.DispatcherRestEndpoint Starting rest endpoint.
2022-07-27 10:10:31.787 > WARN   springAppName_IS_UNDEFINED o.a.f.r.webmonitor.WebMonitorUtils Log file environment variable 'log.file' is not set.
2022-07-27 10:10:31.787 > WARN   springAppName_IS_UNDEFINED o.a.f.r.webmonitor.WebMonitorUtils JobManager log files are unavailable in the web dashboard. Log file location not found in environment variable 'log.file' or configuration key 'Key: 'web.log.path' , default: null (deprecated keys: [jobmanager.web.log.path])'.
2022-07-27 10:10:33.561 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.DispatcherRestEndpoint Rest endpoint listening at localhost:51424
2022-07-27 10:10:33.561 > INFO   springAppName_IS_UNDEFINED o.a.f.r.h.n.e.EmbeddedLeaderService Proposing leadership to contender org.apache.flink.runtime.dispatcher.DispatcherRestEndpoint@392a04e7 @ http://localhost:51424
2022-07-27 10:10:33.561 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.DispatcherRestEndpoint Web frontend listening at http://localhost:51424.
2022-07-27 10:10:33.561 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Starting job dispatcher(s) for JobManger
2022-07-27 10:10:33.561 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.DispatcherRestEndpoint http://localhost:51424 was granted leadership with leaderSessionID=d6d88dac-d328-4b27-8157-4c57d769da90
2022-07-27 10:10:33.562 > INFO   springAppName_IS_UNDEFINED o.a.f.r.h.n.e.EmbeddedLeaderService Received confirmation of leadership for leader http://localhost:51424 , session=d6d88dac-d328-4b27-8157-4c57d769da90
2022-07-27 10:10:33.568 > INFO   springAppName_IS_UNDEFINED o.a.f.r.rpc.akka.AkkaRpcService Starting RPC endpoint for org.apache.flink.runtime.dispatcher.StandaloneDispatcher at akka://flink/user/dispatcher8457a43e-9f11-4cae-83ec-6e01aa54346e .
2022-07-27 10:10:33.577 > INFO   springAppName_IS_UNDEFINED o.a.f.r.h.n.e.EmbeddedLeaderService Proposing leadership to contender org.apache.flink.runtime.dispatcher.StandaloneDispatcher@2dbd803f @ akka://flink/user/dispatcher8457a43e-9f11-4cae-83ec-6e01aa54346e
2022-07-27 10:10:33.578 > INFO   springAppName_IS_UNDEFINED o.a.f.r.minicluster.MiniCluster Flink Mini Cluster started successfully
2022-07-27 10:10:33.578 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.StandaloneDispatcher Dispatcher akka://flink/user/dispatcher8457a43e-9f11-4cae-83ec-6e01aa54346e was granted leadership with fencing token 58d50b24-fdb2-45a0-9165-b0a50ba3b750
2022-07-27 10:10:33.580 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.StandaloneDispatcher Recovering all persisted jobs.
2022-07-27 10:10:33.582 > INFO   springAppName_IS_UNDEFINED o.a.f.r.h.n.e.EmbeddedLeaderService Received confirmation of leadership for leader akka://flink/user/dispatcher8457a43e-9f11-4cae-83ec-6e01aa54346e , session=58d50b24-fdb2-45a0-9165-b0a50ba3b750
2022-07-27 10:10:33.589 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.StandaloneDispatcher Submitting job a71394d087b037852532e1193c133f93 (Socket Window Count).
2022-07-27 10:10:33.604 > INFO   springAppName_IS_UNDEFINED o.a.f.r.rpc.akka.AkkaRpcService Starting RPC endpoint for org.apache.flink.runtime.jobmaster.JobMaster at akka://flink/user/jobmanager_1 .
2022-07-27 10:10:33.611 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster Initializing job Socket Window Count (a71394d087b037852532e1193c133f93).
2022-07-27 10:10:33.616 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster Using restart strategy NoRestartStrategy for Socket Window Count (a71394d087b037852532e1193c133f93).
2022-07-27 10:10:33.620 > INFO   springAppName_IS_UNDEFINED o.a.f.r.rpc.akka.AkkaRpcService Starting RPC endpoint for org.apache.flink.runtime.jobmaster.slotpool.SlotPool at akka://flink/user/0b03fa46-737a-4d1c-8acc-5415de41f48a .
2022-07-27 10:10:33.639 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Job recovers via failover strategy: full graph restart
2022-07-27 10:10:33.660 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster Running initialization on master for job Socket Window Count (a71394d087b037852532e1193c133f93).
2022-07-27 10:10:33.660 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster Successfully ran initialization on master in 0 ms.
2022-07-27 10:10:33.679 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2022-07-27 10:10:33.688 > INFO   springAppName_IS_UNDEFINED o.a.f.r.h.n.e.EmbeddedLeaderService Proposing leadership to contender org.apache.flink.runtime.jobmaster.JobManagerRunner@21a0940f @ akka://flink/user/jobmanager_1
2022-07-27 10:10:33.688 > INFO   springAppName_IS_UNDEFINED o.a.f.r.jobmaster.JobManagerRunner JobManager runner for job Socket Window Count (a71394d087b037852532e1193c133f93) was granted leadership with session id 37d49ee1-700b-4fe8-a44a-893b9fe65dc0 at akka://flink/user/jobmanager_1.
2022-07-27 10:10:33.690 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster Starting execution of job Socket Window Count (a71394d087b037852532e1193c133f93)
2022-07-27 10:10:33.691 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Job Socket Window Count (a71394d087b037852532e1193c133f93) switched from state CREATED to RUNNING.
2022-07-27 10:10:33.693 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Source: Custom File Source (1/1) (5d69649e3926b9b8307fcb47ffe1e39b) switched from CREATED to SCHEDULED.
2022-07-27 10:10:33.696 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Split Reader: Custom File Source -> Flat Map (1/1) (db6c2eb59cb8f1764a41b88d5dadada3) switched from CREATED to SCHEDULED.
2022-07-27 10:10:33.696 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Keyed Aggregation -> Sink: Print to Std. Out (1/1) (0c8c59617ab71778a923572c0bb1ab80) switched from CREATED to SCHEDULED.
2022-07-27 10:10:33.697 > INFO   springAppName_IS_UNDEFINED o.a.f.r.h.n.e.EmbeddedLeaderService Received confirmation of leadership for leader akka://flink/user/jobmanager_1 , session=37d49ee1-700b-4fe8-a44a-893b9fe65dc0
2022-07-27 10:10:33.698 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster Connecting to ResourceManager akka://flink/user/resourcemanager_82b847b4-10d4-4c37-9d70-8de469b2bd8d(9006d2f247ea5426c10c2d00545c451c)
2022-07-27 10:10:33.699 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster Resolved ResourceManager address, beginning registration
2022-07-27 10:10:33.699 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster Registration at ResourceManager attempt 1 (timeout=100ms)
2022-07-27 10:10:33.701 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.StandaloneResourceManager Registering job manager a44a893b9fe65dc037d49ee1700b4fe8@akka://flink/user/jobmanager_1 for job a71394d087b037852532e1193c133f93.
2022-07-27 10:10:33.702 > INFO   springAppName_IS_UNDEFINED o.a.f.r.jobmaster.slotpool.SlotPool Cannot serve slot request, no ResourceManager connected. Adding as pending request [SlotRequestId{a2b07887d5542a23efe05cb6714e7fc5}]
2022-07-27 10:10:33.704 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.StandaloneResourceManager Registered job manager a44a893b9fe65dc037d49ee1700b4fe8@akka://flink/user/jobmanager_1 for job a71394d087b037852532e1193c133f93.
2022-07-27 10:10:33.705 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster JobManager successfully registered at ResourceManager, leader id: 9006d2f247ea5426c10c2d00545c451c.
2022-07-27 10:10:33.706 > INFO   springAppName_IS_UNDEFINED o.a.f.r.jobmaster.slotpool.SlotPool Requesting new slot [SlotRequestId{a2b07887d5542a23efe05cb6714e7fc5}] and profile ResourceProfile{cpuCores=-1.0, heapMemoryInMB=-1, directMemoryInMB=0, nativeMemoryInMB=0, networkMemoryInMB=0} from resource manager.
2022-07-27 10:10:33.707 > INFO   springAppName_IS_UNDEFINED o.a.f.r.r.StandaloneResourceManager Request slot with profile ResourceProfile{cpuCores=-1.0, heapMemoryInMB=-1, directMemoryInMB=0, nativeMemoryInMB=0, networkMemoryInMB=0} for job a71394d087b037852532e1193c133f93 with allocation id AllocationID{5ef08ef5ab642343d7d7ca714a65f793}.
2022-07-27 10:10:33.707 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Receive slot request AllocationID{5ef08ef5ab642343d7d7ca714a65f793} for job a71394d087b037852532e1193c133f93 from resource manager with leader id 9006d2f247ea5426c10c2d00545c451c.
2022-07-27 10:10:33.708 > INFO   springAppName_IS_UNDEFINED o.a.f.r.taskexecutor.TaskExecutor Allocated slot for AllocationID{5ef08ef5ab642343d7d7ca714a65f793}.
2022-07-27 10:10:33.708 > INFO   springAppName_IS_UNDEFINED o.a.f.r.t.JobLeaderService Add job a71394d087b037852532e1193c133f93 for job leader monitoring.
