2022-10-09 16:12:45.395 > INFO   springAppName_IS_UNDEFINED o.a.f.r.d.StandaloneDispatcher Submitting job f069c59957b9baf42b8d1dab91a40c2c (Flink Java Job at Sun Oct 09 16:12:39 CST 2022).
2022-10-09 16:12:45.458 > INFO   springAppName_IS_UNDEFINED o.a.f.r.rpc.akka.AkkaRpcService Starting RPC endpoint for org.apache.flink.runtime.jobmaster.JobMaster at akka://flink/user/jobmanager_1 .
2022-10-09 16:12:45.473 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster Initializing job Flink Java Job at Sun Oct 09 16:12:39 CST 2022 (f069c59957b9baf42b8d1dab91a40c2c).
2022-10-09 16:12:45.473 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster Using restart strategy NoRestartStrategy for Flink Java Job at Sun Oct 09 16:12:39 CST 2022 (f069c59957b9baf42b8d1dab91a40c2c).
2022-10-09 16:12:45.473 > INFO   springAppName_IS_UNDEFINED o.a.f.r.rpc.akka.AkkaRpcService Starting RPC endpoint for org.apache.flink.runtime.jobmaster.slotpool.SlotPool at akka://flink/user/beab5708-8e3a-4543-a116-1d7af5762cbe .
2022-10-09 16:12:45.504 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Job recovers via failover strategy: full graph restart
2022-10-09 16:12:45.536 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster Running initialization on master for job Flink Java Job at Sun Oct 09 16:12:39 CST 2022 (f069c59957b9baf42b8d1dab91a40c2c).
2022-10-09 16:12:45.536 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster Successfully ran initialization on master in 2 ms.
2022-10-09 16:12:45.551 > INFO   springAppName_IS_UNDEFINED o.a.f.r.h.n.e.EmbeddedLeaderService Proposing leadership to contender org.apache.flink.runtime.jobmaster.JobManagerRunner@53f7559d @ akka://flink/user/jobmanager_1
2022-10-09 16:12:45.551 > INFO   springAppName_IS_UNDEFINED o.a.f.r.jobmaster.JobManagerRunner JobManager runner for job Flink Java Job at Sun Oct 09 16:12:39 CST 2022 (f069c59957b9baf42b8d1dab91a40c2c) was granted leadership with session id a2fd09f9-5698-491a-bd54-e04fbb3cfe61 at akka://flink/user/jobmanager_1.
2022-10-09 16:12:45.551 > INFO   springAppName_IS_UNDEFINED o.a.f.runtime.jobmaster.JobMaster Starting execution of job Flink Java Job at Sun Oct 09 16:12:39 CST 2022 (f069c59957b9baf42b8d1dab91a40c2c)
2022-10-09 16:12:45.551 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph Job Flink Java Job at Sun Oct 09 16:12:39 CST 2022 (f069c59957b9baf42b8d1dab91a40c2c) switched from state CREATED to RUNNING.
2022-10-09 16:12:45.551 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph CHAIN DataSource (at main(WordWithCountTest.java:25) (org.apache.flink.api.java.io.TextInputFormat)) -> FlatMap (FlatMap at main(WordWithCountTest.java:27)) -> Combine (SUM(1), at main(WordWithCountTest.java:29) (1/12) (ef2e632500988a4a4639d6b8d144827d) switched from CREATED to SCHEDULED.
2022-10-09 16:12:45.567 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph CHAIN DataSource (at main(WordWithCountTest.java:25) (org.apache.flink.api.java.io.TextInputFormat)) -> FlatMap (FlatMap at main(WordWithCountTest.java:27)) -> Combine (SUM(1), at main(WordWithCountTest.java:29) (2/12) (c65e722bf25c7d8993bd6ca9d0430d1b) switched from CREATED to SCHEDULED.
2022-10-09 16:12:45.567 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph CHAIN DataSource (at main(WordWithCountTest.java:25) (org.apache.flink.api.java.io.TextInputFormat)) -> FlatMap (FlatMap at main(WordWithCountTest.java:27)) -> Combine (SUM(1), at main(WordWithCountTest.java:29) (3/12) (e6cd22a0d0f6a2581fd9efd2f2066e45) switched from CREATED to SCHEDULED.
2022-10-09 16:12:45.567 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph CHAIN DataSource (at main(WordWithCountTest.java:25) (org.apache.flink.api.java.io.TextInputFormat)) -> FlatMap (FlatMap at main(WordWithCountTest.java:27)) -> Combine (SUM(1), at main(WordWithCountTest.java:29) (4/12) (772f12f727b191a2cdc0c7da929c8875) switched from CREATED to SCHEDULED.
2022-10-09 16:12:45.567 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph CHAIN DataSource (at main(WordWithCountTest.java:25) (org.apache.flink.api.java.io.TextInputFormat)) -> FlatMap (FlatMap at main(WordWithCountTest.java:27)) -> Combine (SUM(1), at main(WordWithCountTest.java:29) (5/12) (cc6e92a2136ddb06bf131f09b3b875fb) switched from CREATED to SCHEDULED.
2022-10-09 16:12:45.567 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph CHAIN DataSource (at main(WordWithCountTest.java:25) (org.apache.flink.api.java.io.TextInputFormat)) -> FlatMap (FlatMap at main(WordWithCountTest.java:27)) -> Combine (SUM(1), at main(WordWithCountTest.java:29) (6/12) (9ae73e9c0d9ea756897212d00caa2f7b) switched from CREATED to SCHEDULED.
2022-10-09 16:12:45.567 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph CHAIN DataSource (at main(WordWithCountTest.java:25) (org.apache.flink.api.java.io.TextInputFormat)) -> FlatMap (FlatMap at main(WordWithCountTest.java:27)) -> Combine (SUM(1), at main(WordWithCountTest.java:29) (7/12) (73c8ade0fc482b182eb4743e7a34826d) switched from CREATED to SCHEDULED.
2022-10-09 16:12:45.567 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph CHAIN DataSource (at main(WordWithCountTest.java:25) (org.apache.flink.api.java.io.TextInputFormat)) -> FlatMap (FlatMap at main(WordWithCountTest.java:27)) -> Combine (SUM(1), at main(WordWithCountTest.java:29) (8/12) (a6722df35769e908d0e4188b6dbb579c) switched from CREATED to SCHEDULED.
2022-10-09 16:12:45.567 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph CHAIN DataSource (at main(WordWithCountTest.java:25) (org.apache.flink.api.java.io.TextInputFormat)) -> FlatMap (FlatMap at main(WordWithCountTest.java:27)) -> Combine (SUM(1), at main(WordWithCountTest.java:29) (9/12) (05d98f56177ec4945d64b98fb08449a8) switched from CREATED to SCHEDULED.
2022-10-09 16:12:45.567 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph CHAIN DataSource (at main(WordWithCountTest.java:25) (org.apache.flink.api.java.io.TextInputFormat)) -> FlatMap (FlatMap at main(WordWithCountTest.java:27)) -> Combine (SUM(1), at main(WordWithCountTest.java:29) (10/12) (424f02152bfce45eb4e6664ced038b84) switched from CREATED to SCHEDULED.
2022-10-09 16:12:45.567 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph CHAIN DataSource (at main(WordWithCountTest.java:25) (org.apache.flink.api.java.io.TextInputFormat)) -> FlatMap (FlatMap at main(WordWithCountTest.java:27)) -> Combine (SUM(1), at main(WordWithCountTest.java:29) (11/12) (8030023c6bff64be28058361f56f1ef8) switched from CREATED to SCHEDULED.
2022-10-09 16:12:45.567 > INFO   springAppName_IS_UNDEFINED o.a.f.r.e.ExecutionGraph CHAIN DataSource (at main(WordWithCountTest.java:25) (org.apache.flink.api.java.io.TextInputFormat)) -> FlatMap (FlatMap at main(WordWithCountTest.java:27)) -> Combine (SUM(1), at main(WordWithCountTest.java:29) (12/12) (945b545b4e83da3e7aba5b95ac125b1f) switched from CREATED to SCHEDULED.
